App_2099110	2099110	30	2380.0	90	1710	genre_fit	Exploration|Survival Horror	The Classrooms
App_775500	775500	84	2399.0	85	5336	affordable_quality|genre_fit|big_discount	Action|RPG|JRPG|Action RPG|Adventure|Sci-fi	SCARLET NEXUS
App_233860	233860	60	2400.0	95	48435	affordable_quality|genre_fit|popular_quality|very_high_rating|niche_fit	Open World|RPG	Kenshi
App_1592750	1592750	50	2400.0	91	434	niche_fit	Adventure|RPG|JRPG	Anode Heart
App_1897650	1897650	50	2400.0	93	572	niche_fit	JRPG	Dream Tactics
App_1948980	1948980	50	2400.0	93	1986	genre_fit|niche_fit	RPG|Open World	Hero's Adventure: Road to Passion
App_2470300	2470300	50	2400.0	92	1272	genre_fit|niche_fit	Adventure	Hookah Haze
App_1008860	1008860	50	2400.0	97	313	niche_fit	Choices Matter	Repella Fella
App_979110	979110	40	2400.0	84	5999	affordable_quality|recent_quality		Space Haven
App_673750	673750	40	2400.0	89	1414	genre_fit|niche_fit	Singleplayer	Super Bunny Man
App_2292800	2292800	50	2450.0	84	1248	recent_quality		Blacksmith Master
App_2019810	2019810	40	2460.0	91	1725	genre_fit|niche_fit	Mystery|Adventure	Boxes: Lost Fragments
App_761460	761460	40	2460.0	89	794	niche_fit	Adventure|Detective|Mystery	Lamplight City
App_1612420	1612420	40	2460.0	93	2167	genre_fit|niche_fit|recent_quality	Action	Suit for Hire
App_1297210	1297210	40	2460.0	94	233	niche_fit	Singleplayer	Tandis
App_2097230	2097230	40	2460.0	95	1878	genre_fit|niche_fit	Action-Adventure|Hack and Slash	Turnip Boy Robs a Bank
App_381210	381210	60	2470.0	79	266127	affordable_quality|genre_fit	Horror|Survival Horror	Dead by Daylight
App_2213190	2213190	50	2474.0	86	1413	recent_quality		DEATH NOTE Killer Within
App_1472930	1472930	50	2475.0	94	246	niche_fit	Adventure	Flock
App_835670	835670	50	2475.0	75	1386	genre_fit	Action|Fantasy	Total War: WARHAMMER II - Curse of the Vampire Coast
App_3732960	3732960	53	2477.0	86	586	recent_quality		Rest Area Simulator
App_1583230	1583230	65	2485.0	89	14171	affordable_quality|genre_fit|niche_fit	Singleplayer|Adventure|Action-Adventure|Sci-fi	High On Life
App_2870920	2870920	52	2495.0	90	1614	recent_quality		Restaurats
App_1429500	1429500	61	2496.0	82	1901	genre_fit	JRPG	Frontier Hunter: Erza’s Wheel of Fortune
App_2114740	2114740	75	2500.0	90	5943	affordable_quality|genre_fit|big_discount|very_high_rating|niche_fit	Combat|Fantasy|Souls-like|Adventure	Blasphemous 2
App_535930	535930	75	2500.0	93	12691	affordable_quality|genre_fit|big_discount|very_high_rating|niche_fit	Singleplayer	Two Point Hospital
App_292982	292982	50	2500.0	67	161	substantive_content	RPG	Expansion - Crusader Kings II: Charlemagne
App_394320	394320	50	2500.0	51	425	substantive_content	RPG	Expansion - Crusader Kings II: Conclave
App_354330	354330	50	2500.0	69	167	substantive_content	RPG|Open World	Expansion - Crusader Kings II: Horse Lords
App_279600	279600	50	2500.0	44	83	substantive_content	RPG	Expansion - Crusader Kings II: Rajas of India
App_2343200	2343200	50	2500.0	55	188	substantive_content	Action|Adventure	Sonic Origins - Plus Expansion Pack
App_727130	727130	67	2508.0	75	1959	genre_fit	RPG|Action|Adventure	Between the Stars
App_4030290	4030290	30	2520.0	90	601	recent_quality		Mamon King
App_1286580	1286580	75	2550.0	87	2238	big_discount		Ship of Fools
App_4312850	4312850	20	2552.0	93	513	recent_quality	Action|Singleplayer	FISH
App_3987560	3987560	20	2552.0	84	784	recent_quality		Love in Summer
App_3198890	3198890	20	2552.0	87	1730	recent_quality		Scale the Depths
App_290340	290340	60	2560.0	83	5481	affordable_quality|genre_fit	RPG	Armello
App_1280930	1280930	60	2560.0	95	1799	genre_fit	Hack and Slash	Astral Ascent
App_465100	465100	35	2569.0	88	1341	genre_fit	Adventure	LUNA The Shadow Dust
App_1762930	1762930	66	2584.0	87	1127	genre_fit|recent_quality	Adventure|Action-Adventure|Exploration	Goat Simulator: Remastered
App_1634040	1634040	30	2593.0	82	1571	genre_fit	Action|Horror|Survival Horror	Dead by Daylight - Resident Evil Chapter
App_3091140	3091140	35	2599.0	81	1119	recent_quality		Lootbound
App_2295820	2295820	50	2600.0	66	36	substantive_content	Open World	Construction Simulator - Spaceport Expansion
App_1996010	1996010	50	2600.0	97	5720	affordable_quality|genre_fit|very_high_rating	Survival Horror|Exploration|Horror	Crow Country
App_1868140	1868140	50	2600.0	96	50720	affordable_quality|genre_fit|popular_quality|very_high_rating	Adventure|Exploration	DAVE THE DIVER
App_1536090	1536090	50	2600.0	89	1944	genre_fit	Open World|Exploration	Echoes of the Plum Grove
App_2840190	2840190	50	2600.0	98	1372	genre_fit|recent_quality	Adventure	Great God Grove
App_1428100	1428100	50	2600.0	91	1426	genre_fit	Action	Instruments of Destruction
App_2118120	2118120	50	2600.0	92	625	recent_quality	Emotional	Kind Words 2 (lofi city pop)
