App_1434950	1434950	50	1950.0	87	4210	affordable_quality|genre_fit|cheap_quality	Singleplayer	HighFleet
App_2289750	2289750	50	1950.0	87	3045	affordable_quality|genre_fit|cheap_quality|recent_quality	Fantasy	Super Fantasy Kingdom
App_1967260	1967260	75	1959.0	86	1259	big_discount|cheap_quality		Double Dragon Gaiden: Rise Of The Dragons
App_597180	597180	75	1975.0	84	3911	affordable_quality|big_discount|cheap_quality		Old World
App_1545560	1545560	75	1975.0	90	2025	genre_fit|big_discount|cheap_quality|niche_fit	RPG|Choices Matter|Story Rich|Fantasy	Shadow Gambit: The Cursed Crew
App_784150	784150	75	1975.0	89	8704	affordable_quality|big_discount|cheap_quality		Workers & Resources: Soviet Republic
App_1624540	1624540	50	1975.0	86	4116	affordable_quality|genre_fit|cheap_quality	Adventure|Fantasy	Storyteller
App_233450	233450	80	1980.0	88	34015	affordable_quality|big_discount|popular_quality|cheap_quality		Prison Architect
App_1295920	1295920	40	1980.0	92	4790	affordable_quality|genre_fit|very_high_rating|cheap_quality|niche_fit	Horror|Mystery|Singleplayer	The Mortuary Assistant
App_1343240	1343240	75	1990.0	81	3621	affordable_quality|genre_fit|big_discount|cheap_quality	Souls-like|Singleplayer|Dark Fantasy|Hack and Slash|Action RPG|Third Person	Thymesia
App_1740720	1740720	65	1995.0	87	4192	affordable_quality|genre_fit|cheap_quality	Hack and Slash|Singleplayer|Action	Have a Nice Death
App_1850740	1850740	50	1999.0	82	3109	affordable_quality|genre_fit|cheap_quality|recent_quality	Horror|Survival Horror|Adventure	Ghost Watchers
App_1749860	1749860	50	1999.0	91	1672	genre_fit|cheap_quality|niche_fit|recent_quality	Exploration	Lushfoil Photography Sim
App_3371770	3371770	20	1999.0	91	970	recent_quality	Action RPG	Funguys Swarm
App_2419623	2419623	85	2010.0	61	36	substantive_content	Action	Saints Row - Expansion Pass
App_2400160	2400160	30	2030.0	92	1188	genre_fit|recent_quality	Action	Glyphica: Typing Survival
App_3410180	3410180	30	2030.0	80	1399	genre_fit|recent_quality	RPG	Overlooting
App_2617700	2617700	30	2030.0	88	789	recent_quality	Open World	Tinkerlands
App_895480	895480	50	2050.0	88	143	niche_fit	RPG|Open World|Choices Matter|Exploration	Fates of Ort
App_1705140	1705140	50	2050.0	95	513	niche_fit	RPG|Choices Matter	Final Profit: A Shop RPG
App_2566340	2566340	50	2050.0	82	880	recent_quality	RPG|Action RPG|Exploration	Gedonia 2
App_599610	599610	50	2050.0	94	635	niche_fit	Emotional	Lost Words: Beyond the Page
App_403190	403190	50	2050.0	77	5692	affordable_quality		Planetbase
App_1337520	1337520	50	2050.0	94	16709	affordable_quality|very_high_rating		Risk of Rain Returns
App_1069160	1069160	50	2050.0	93	2909	genre_fit|niche_fit	Singleplayer|Exploration|Horror	SKALD: Against the Black Priory
App_2885790	2885790	50	2050.0			substantive_content	Action|Adventure	Teenage Mutant Ninja Turtles: Mutants Unleashed - Season Pass
App_2014470	2014470	50	2050.0	93	191	niche_fit	Exploration|Story Rich	The Abandoned Planet
App_1915510	1915510	25	2062.0	83	2078	recent_quality		Yao-Guai Hunter
App_2996040	2996040	75	2075.0	85	2471	genre_fit|big_discount|recent_quality	Adventure|Action|Story Rich	Teenage Mutant Ninja Turtles: Splintered Fate
App_3751400	3751400	50	2075.0			substantive_content	Action|Adventure	Painkiller: Season Pass
App_1030840	1030840	84	2079.0	87	29071	affordable_quality|genre_fit|big_discount|popular_quality	Open World|Crime|Story Rich|Action|Singleplayer|Adventure	Mafia: Definitive Edition
App_790820	790820	80	2080.0	88	2579	genre_fit|big_discount|niche_fit	RPG|Singleplayer	Valkyria Chronicles 4 Complete Edition
App_1402120	1402120	60	2080.0	76	1054	genre_fit	Fantasy|Action RPG	9 Years of Shadows
App_1249040	1249040	60	2080.0	93	1790	genre_fit|niche_fit	Singleplayer|Third Person|Horror	American Arcadia
App_3252020	3252020	60	2080.0	71	59	substantive_content	Adventure|Action	Atomfall Story Expansion Pack: The Red Strain
App_3047140	3047140	60	2080.0	60	64	substantive_content	Action|Adventure	Atomfall: Story Expansion Pack Wicked Isle
App_1135230	1135230	60	2080.0	95	3841	affordable_quality|very_high_rating		Ember Knights
App_1932680	1932680	60	2080.0	95	293	niche_fit	RPG|Sci-fi|Action RPG	LunarLux
App_2350270	2350270	60	2080.0	88	601	niche_fit|recent_quality	Emotional|Exploration	Primal Planet
App_1687960	1687960	60	2080.0	90	210	niche_fit	Choices Matter|Singleplayer|Story Rich|Adventure	The Wreck
App_1491410	1491410	70	2099.0	87	1630	genre_fit|big_discount|recent_quality	Action-Adventure|Exploration|Action RPG|Souls-like|RPG	Eternal Strands
App_1581939	1581939	70	2099.0	57	21	substantive_content	Action|Adventure|Singleplayer|Detective|Action-Adventure	Sherlock Holmes Chapter One - Season Pass
App_3293010	3293010	30	2099.0	94	5585	genre_fit|very_high_rating|recent_quality	Singleplayer|Open World|Exploration|Story Rich	Easy Delivery Co.
App_460790	460790	70	2100.0	92	10748	affordable_quality|genre_fit|big_discount|very_high_rating|niche_fit	Action|Hack and Slash|Singleplayer	Bayonetta
App_460810	460810	70	2100.0	90	4046	affordable_quality|genre_fit|big_discount|very_high_rating|niche_fit	Action|Sci-fi|Singleplayer|Third Person	Vanquish
App_1638230	1638230	50	2100.0	84	1148	genre_fit	RPG|Story Rich	Xuan-Yuan Sword: Mists Beyond the Mountains
App_2922410	2922410	40	2100.0	81	1421	genre_fit|recent_quality	Dark Fantasy	Achilles: Survivor
App_3398110	3398110	30	2100.0	86	966	recent_quality		The Walking Trade
App_3734680	3734680	27	2117.0	97	1987	recent_quality	RPG|Cinematic	我只是想让她们都幸福
App_758330	758330	80	2120.0	89	1297	genre_fit|big_discount|niche_fit	Adventure|Open World|Story Rich|Action|RPG	Shenmue I & II
