App_492720	492720	70	4425.0	87	9927	big_discount		Tropico 6
App_2426530	2426530	25	4425.0	94	1422	recent_quality		Nova Roma
App_2228280	2228280	50	4426.0	75	1736	genre_fit	Exploration	MEMORIAPOLIS
App_1660080	1660080	30	4480.0	85	1906	genre_fit|recent_quality	Adventure	Aloft
App_2536840	2536840	30	4480.0	91	2672	genre_fit	Emotional|Adventure|Story Rich	GINKA
App_1125510	1125510	30	4480.0	95	884	recent_quality	Adventure	Snacko
App_1750770	1750770	30	4480.0	92	3643	genre_fit|very_high_rating|recent_quality	Exploration|Open World|Action RPG|Sci-fi	Starcom: Unknown Space
App_1896700	1896700	30	4480.0	96	1693	genre_fit	Narrative|Story Rich	Wylde Flowers
App_214490	214490	70	4500.0	92	26814	genre_fit|big_discount|popular_quality|very_high_rating	Horror|Survival Horror|Sci-fi|Stealth	Alien: Isolation
App_34010	34010	50	4500.0	84	2618	genre_fit	RPG|Stealth|Choices Matter|Action|Third Person	Alpha Protocol™
App_1805480	1805480	75	4737.0	85	2597	big_discount	Action|Adventure|Action-Adventure|JRPG|Hack and Slash|Singleplayer	Like a Dragon: Ishin!
