App_954740	954740	80	1456.0	91	9557	affordable_quality|genre_fit|big_discount|very_high_rating|cheap_quality|niche_fit	Choices Matter|Sci-fi|Singleplayer|Open World	Terminator: Resistance
App_6220	6220	75	1468.0	90	1639	genre_fit|big_discount|cheap_quality|niche_fit	Action	FlatOut
App_2990	2990	75	1468.0	94	4451	affordable_quality|big_discount|very_high_rating|cheap_quality		FlatOut 2
Sub_12467	2990	75	1468.0	86	35586	affordable_quality|genre_fit|big_discount|popular_quality|cheap_quality	Action	Flatout Complete Pack
App_12360	12360	75	1468.0	87	2095	genre_fit|big_discount|cheap_quality	Action	FlatOut: Ultimate Carnage Collector's Edition
App_3767740	3767740	30	1470.0	86	1760	cheap_quality|recent_quality		Outhold
App_720350	720350	70	1485.0	93	1403	genre_fit|big_discount|cheap_quality|niche_fit	Horror|Story Rich|Adventure	Mundaun
App_984780	984780	85	1499.0	89	1169	big_discount|cheap_quality		MotoGP™19
App_584400	584400	75	1499.0	93	14322	affordable_quality|big_discount|very_high_rating|cheap_quality		Sonic Mania
App_882100	882100	70	1499.0	73	12961	genre_fit|big_discount	Singleplayer|Sci-fi	XCOM®: Chimera Squad
App_1090162	1090162	50	1499.0	14	119	substantive_content	Action	NTBSS Top Secret Training Set - Season Pass 1 Characters
App_1649080	1649080	85	1500.0	89	2790	big_discount|cheap_quality		Two Point Campus
App_868360	868360	70	1500.0	88	3375	affordable_quality|big_discount|cheap_quality		Project Hospital
App_812040	812040	77	1514.0	76	1258	genre_fit|big_discount	Sci-fi|Exploration	Shortest Trip to Earth
App_1556790	1556790	80	1520.0	86	7946	affordable_quality|big_discount|cheap_quality		Isonzo
Sub_49358	251730	80	1520.0	92	7888	affordable_quality|genre_fit|big_discount|very_high_rating|cheap_quality|niche_fit	RPG|Fantasy|Adventure	Legend of Grimrock Bundle
App_282140	282140	80	1520.0	95	24328	affordable_quality|genre_fit|big_discount|popular_quality|very_high_rating|cheap_quality|niche_fit	Horror|Story Rich|Sci-fi|Survival Horror	SOMA
App_230190	230190	80	1520.0	86	4072	affordable_quality|big_discount|cheap_quality		War for the Overworld
App_552500	552500	80	1520.0	90	43936	affordable_quality|genre_fit|big_discount|popular_quality|very_high_rating|cheap_quality|niche_fit	Dark Fantasy|Hack and Slash	Warhammer: Vermintide 2
App_555000	555000	50	1525.0	89	548	niche_fit	Action	GOAT OF DUTY
App_508440	508440	66	1530.0	98	84249	affordable_quality|genre_fit|popular_quality|very_high_rating|cheap_quality|niche_fit	Singleplayer	Totally Accurate Battle Simulator
App_2854740	2854740	33	1541.0	91	1921	genre_fit|cheap_quality|recent_quality	Singleplayer|Hack and Slash	Nunholy
App_2469400	2469400	50	1543.0	88	830	niche_fit|substantive_content	Action|Survival Horror|Horror	Dead by Daylight - Nicolas Cage Chapter Pack
App_4304930	4304930	20	1544.0	95	1182	recent_quality		Chef Knight
App_1269640	1269640	70	1560.0	97	2525	genre_fit|big_discount|cheap_quality|niche_fit	Story Rich|Emotional|Exploration|Singleplayer	Beacon Pines
App_1354830	1354830	70	1560.0	87	1557	big_discount|cheap_quality		Cat Cafe Manager
App_1578650	1578650	70	1560.0	93	6407	affordable_quality|genre_fit|big_discount|very_high_rating|cheap_quality|niche_fit	RPG|Story Rich|Cyberpunk|Sci-fi|Narrative	Citizen Sleeper
App_359320	359320	70	1560.0	76	53382	affordable_quality|genre_fit|big_discount	Open World|Exploration|Sci-fi	Elite Dangerous
App_2020710	2020710	70	1560.0	82	1495	genre_fit|big_discount|cheap_quality|recent_quality	Singleplayer	Havendock
App_1607240	1607240	70	1560.0	86	1091	genre_fit|big_discount|cheap_quality	Exploration	Mail Time
App_517710	517710	70	1560.0	85	2314	big_discount|cheap_quality		Redout: Enhanced Edition
App_2067050	2067050	70	1560.0	86	2635	genre_fit|big_discount|cheap_quality|recent_quality	Action|Action-Adventure	Squirrel with a Gun
App_1163060	1163060	70	1560.0	98	118	niche_fit	Action|Singleplayer|Cinematic|Combat	The Making of Karateka
App_1983220	1983220	70	1560.0	95	421	niche_fit	Horror	Ugly
App_200510	200510	60	1560.0	93	25016	affordable_quality|genre_fit|popular_quality|very_high_rating|cheap_quality|niche_fit	Sci-fi|Singleplayer	XCOM: Enemy Unknown
App_2781620	2781620	35	1560.0	93	2849	genre_fit|cheap_quality|recent_quality	Action	Risk of Rain 2: Alloyed Collective
App_285110	285110	40	1590.0	89	1408	cheap_quality		GearCity
App_296570	296570	40	1590.0	79	1037	genre_fit	RPG|Fantasy|Singleplayer|Adventure	Lords of Xulima
App_1532250	1532250	50	1595.0	92	265	niche_fit	Exploration|Adventure	The Catacombs of Solaris Revisited
App_2453360	2453360	45	1595.0	87	3058	affordable_quality|cheap_quality		Cluckmech Oasis
App_94400	94400	45	1595.0	91	4096	affordable_quality|genre_fit|very_high_rating|cheap_quality|niche_fit	Action	Nidhogg
App_3645890	3645890	20	1599.0	93	2052	recent_quality	Action|Adventure|Horror	GONE Fishing
App_4780	4780	80	1600.0	95	545	niche_fit	Singleplayer	Medieval II: Total War™ Kingdoms
Sub_17092	10500	80	1600.0	89	21746	affordable_quality|big_discount|popular_quality|cheap_quality		Total War: EMPIRE - Definitive Edition
App_10500	10500	80	1600.0	89	12387	affordable_quality|big_discount|cheap_quality		Total War: EMPIRE – Definitive Edition
Sub_460	4700	80	1600.0	95	27764	affordable_quality|big_discount|popular_quality|very_high_rating|cheap_quality		Total War: Medieval II - Definitive Edition
App_4700	4700	80	1600.0	95	16917	affordable_quality|big_discount|very_high_rating|cheap_quality		Total War: MEDIEVAL II – Definitive Edition
Sub_17093	34030	80	1600.0	91	18219	affordable_quality|big_discount|very_high_rating|cheap_quality		Total War: NAPOLEON - Definitive Edition
App_34030	34030	80	1600.0	91	10402	affordable_quality|big_discount|very_high_rating|cheap_quality		Total War: NAPOLEON – Definitive Edition
App_403950	403950	75	1600.0	89	509	niche_fit	Fantasy|Singleplayer	Conquest of Elysium 4
