App_394690	394690	55	2340.0	89	10567	1	mainstream_quality|strong_fit|recent_fit	Tower Unite
App_2835570	2835570	50	445.0	95	35844	1	mainstream_quality|strong_fit|very_high_rating	Buckshot Roulette
App_1332010	1332010	50	3999.0	97	79161	1	mainstream_quality|strong_fit|very_high_rating	Stray
App_1241510	1241510	40	360.0	96	18095	1	mainstream_quality|strong_fit|very_high_rating	The Test
App_645630	645630	91	440.0	90	21671	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Car Mechanic Simulator 2018
App_431240	431240	90	372.0	88	37212	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Golf With Your Friends
App_40970	40970	80	370.0	97	6230	0	mainstream_quality|exceptional_discount|very_high_rating	Stronghold Crusader HD (2012)
App_1205450	1205450	80	480.0	95	7062	0	mainstream_quality|exceptional_discount|very_high_rating	Turnip Boy Commits Tax Evasion
App_688420	688420	80	820.0	94	5600	0	mainstream_quality|exceptional_discount|very_high_rating	Bad North: Jotunn Edition
App_701160	701160	80	1040.0	90	10070	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Kingdom Two Crowns
App_242860	242860	80	1040.0	88	17465	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Verdun
App_33930	33930	80	1200.0	92	8748	0	mainstream_quality|exceptional_discount|very_high_rating	Arma 2: Operation Arrowhead
Sub_17092	10500	80	1600.0	89	21746	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Total War: EMPIRE - Definitive Edition
App_10500	10500	80	1600.0	89	12387	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Total War: EMPIRE – Definitive Edition
Sub_17093	34030	80	1600.0	91	18219	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Total War: NAPOLEON - Definitive Edition
App_34030	34030	80	1600.0	91	10402	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Total War: NAPOLEON – Definitive Edition
App_233450	233450	80	1980.0	88	34015	0	mainstream_quality|exceptional_discount|high_confidence_adjacent	Prison Architect
App_285310	285310	75	312.0	94	5510	0	mainstream_quality|exceptional_discount|very_high_rating	RollerCoaster Tycoon®: Deluxe
App_557600	557600	75	987.0	95	5531	0	mainstream_quality|exceptional_discount|very_high_rating	Gorogoa
App_1105670	1105670	75	1600.0	92	6674	0	mainstream_quality|exceptional_discount|very_high_rating	The Last Spell
App_1336490	1336490	70	1770.0	95	18959	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Against the Storm
App_463530	463530	70	1770.0	95	10748	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Empires of the Undergrowth
App_201270	34330	70	2190.0	92	21737	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Total War: SHOGUN 2
App_632360	632360	67	1089.0	95	163003	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Risk of Rain 2
App_508440	508440	66	1530.0	98	84249	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Totally Accurate Battle Simulator
App_597170	597170	65	927.0	96	17802	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Clone Drone in the Danger Zone
App_674940	674940	60	480.0	94	52617	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Stick Fight: The Game
App_1291340	1291340	60	700.0	95	10592	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Townscaper
App_1049410	1049410	60	2200.0	93	14385	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Superliminal
App_113200	113200	50	525.0	94	23595	0	mainstream_quality|very_high_rating|high_confidence_adjacent	The Binding of Isaac
App_1557740	1557740	50	700.0	96	26359	0	mainstream_quality|very_high_rating|high_confidence_adjacent	ROUNDS
App_1948280	1948280	50	1150.0	95	11875	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Stacklands
App_71250	71250	50	1749.0	92	10394	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Sonic Adventure DX
App_1337520	1337520	50	2050.0	94	16709	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Risk of Rain Returns
App_1343240	1343240	75	1990.0	81	3621	5	strong_fit|exceptional_discount	Thymesia
App_241260	241260	90	839.0	89	2381	4	strong_fit|strong_niche_fit	Sherlock Holmes: Crimes and Punishments
App_214490	214490	70	4500.0	92	26814	4	mainstream_quality|strong_fit	Alien: Isolation
App_2442460	2442460	50	3200.0	91	1892	4	strong_fit|recent_fit	Citizen Sleeper 2: Starward Vector
App_22120	22120	75	725.0	93	1501	3	strong_fit|strong_niche_fit	Penumbra: Black Plague Gold Edition
App_1160220	1160220	75	1300.0	94	2552	3	strong_fit|strong_niche_fit	Paradise Killer
App_1545560	1545560	75	1975.0	90	2025	3	strong_fit|strong_niche_fit	Shadow Gambit: The Cursed Crew
App_288470	288470	70	1320.0	85	8764	3	mainstream_quality|strong_fit	Fable Anniversary
App_1491410	1491410	70	2099.0	87	1630	3	strong_fit|recent_fit	Eternal Strands
App_329050	329050	70	2727.0	85	6223	3	mainstream_quality|strong_fit	Devil May Cry 4 Special Edition
App_1373960	1373960	65	2240.0	89	2469	3	strong_fit|strong_niche_fit	INDIKA
App_1105500	1105500	50	3500.0	92	3675	3	strong_fit|very_high_rating	Yakuza 4 Remastered
App_1105510	1105510	50	3500.0	92	3859	3	strong_fit|very_high_rating	Yakuza 5 Remastered
App_1388590	1388590	50	3500.0	95	3803	3	strong_fit|very_high_rating	Yakuza 6: The Song of Life
