App_2701720	2701720	35	1885.0	98	1508	1	strong_fit|recent_fit	Wagotabi: A Japanese Journey
App_2419670	2419670	35	2340.0	91	1798	1	strong_fit|recent_fit	Eclipsium
App_401680	401680	88	312.0	92	3276	0	exceptional_discount|very_high_rating	POSTAL Redux
App_300380	300380	85	397.0	84	5745	0	mainstream_quality|exceptional_discount	Road Redemption
App_268500	268500	85	1065.0	85	44992	0	mainstream_quality|exceptional_discount	XCOM® 2
App_298630	298630	80	520.0	89	9353	0	mainstream_quality|exceptional_discount	The Escapists
App_813630	813630	80	530.0	95	4899	0	exceptional_discount|very_high_rating	Supraland
App_217200	217200	80	744.0	93	3683	0	exceptional_discount|very_high_rating	Worms Armageddon
App_861540	861540	80	820.0	89	6266	0	mainstream_quality|exceptional_discount	Dicey Dungeons
App_1556790	1556790	80	1520.0	86	7946	0	mainstream_quality|exceptional_discount	Isonzo
App_325610	325610	80	2200.0	80	13428	0	mainstream_quality|exceptional_discount	Total War: ATTILA
App_214950	214950	80	2920.0	85	32127	0	mainstream_quality|exceptional_discount	Total War: ROME II - Emperor Edition
App_341940	341940	75	312.0	81	9970	0	mainstream_quality|exceptional_discount	Hatred
App_702670	702670	75	875.0	90	6740	0	mainstream_quality|exceptional_discount	Donut County
App_2990	2990	75	1468.0	94	4451	0	exceptional_discount|very_high_rating	FlatOut 2
Sub_12467	2990	75	1468.0	86	35586	0	mainstream_quality|exceptional_discount	Flatout Complete Pack
App_633230	633230	75	1749.0	85	17720	0	mainstream_quality|exceptional_discount	NARUTO TO BORUTO: SHINOBI STRIKER
App_784150	784150	75	1975.0	89	8704	0	mainstream_quality|exceptional_discount	Workers & Resources: Soviet Republic
App_255710	255710	70	3480.0	92	100533	0	mainstream_quality|very_high_rating	Cities: Skylines
App_224480	224480	66	816.0	94	6222	0	mainstream_quality|very_high_rating	Octodad: Dadliest Catch
App_2113850	2113850	60	800.0	97	8915	0	mainstream_quality|very_high_rating	Spirit City: Lofi Sessions
App_1059990	1059990	60	960.0	98	7165	0	mainstream_quality|very_high_rating	Trombone Champ
App_1533420	1533420	60	2760.0	98	12595	0	mainstream_quality|very_high_rating	Neon White
App_1761390	1761390	60	3799.0	95	10256	0	mainstream_quality|very_high_rating	Hatsune Miku: Project DIVA Mega Mix+
App_2276930	2276930	50	875.0	93	5258	0	mainstream_quality|very_high_rating	Chillquarium
App_213610	213610	50	1750.0	90	17534	0	mainstream_quality|high_confidence_adjacent	Sonic Adventure 2
App_2784470	2784470	50	1950.0	92	9902	0	mainstream_quality|very_high_rating	9 Kings
App_1868140	1868140	50	2600.0	96	50720	0	mainstream_quality|very_high_rating	DAVE THE DIVER
App_945360	945360	40	779.0	92	380410	0	mainstream_quality|very_high_rating	Among Us
App_2666510	2666510	40	1260.0	97	6568	0	mainstream_quality|very_high_rating	Rusty's Retirement
App_1796470	1796470	40	3300.0	93	8842	0	mainstream_quality|very_high_rating	Haste
App_350640	350640	90	839.0	78	2913	4	strong_fit	Sherlock Holmes: The Devil's Daughter
App_1430680	1430680	90	760.0	90	1284	3	strong_niche_fit	Clash: Artifacts of Chaos
App_440880	440880	80	560.0	92	633	3	strong_niche_fit	The Count Lucanor
App_1449280	1449280	80	1350.0	90	1378	3	strong_niche_fit	Ghostbusters: The Video Game Remastered
App_1334040	1334040	74	689.0	82	2623	3	strong_fit	Paper Dolls 2 纸人贰
App_40990	40990	67	792.0	86	2262	3	strong_fit	Mafia
App_2473480	2473480	60	2960.0	79	1762	3	strong_fit	Tails of Iron 2: Whiskers of Winter
App_1191120	1191120	55	1845.0	87	2285	3	strong_fit	Growing Up
App_2877540	2877540	55	1845.0	84	928	3	recent_fit	Heretical
App_1578220	1578220	50	150.0	91	359	3	strong_niche_fit	Mister Furry: Hot Muscles
App_1788850	1788850	50	1150.0	92	385	3	strong_niche_fit	你已经猜到结局了吗
App_2758000	2758000	50	1450.0	87	3998	3	strong_fit	Vanity Fair: The Pursuit
App_34010	34010	50	4500.0	84	2618	3	strong_fit	Alpha Protocol™
App_2123640	2123640	35	2925.0	84	1453	3	recent_fit	Hollowbody
App_2416100	2416100	33	3484.0	96	1319	3	recent_fit	Goodnight Universe
App_3570370	3570370	30	1050.0	96	1262	3	recent_fit	CARIMARA: Beneath the forlorn limbs
App_1804010	1804010	30	3640.0	92	1526	3	recent_fit	Labyrinth Of The Demon King
App_2213120	2213120	28	1080.0	87	892	3	recent_fit	While We Wait Here
App_1184790	1184790	25	2137.0	91	1234	3	recent_fit	SCP: Fragmented Minds
