App_3147430	3147430	50	750.0	87	887	1	recent_fit	Journey to Incrementalia
App_2661250	2661250	50	771.0	82	606	1	substantive_content	Dead by Daylight - Alan Wake Chapter
App_700280	700280	50	771.0	84	1946	1	strong_fit	Dead by Daylight - Leatherface™
App_107200	107200	50	925.0	91	1880	1	strong_fit	Space Pirates and Zombies
App_224960	224960	50	1050.0	83	1855	1	strong_fit	Tomb Raider I (1996)
App_2661270	2661270	50	1234.0	85	792	1	substantive_content	Dead by Daylight - All Things Wicked Chapter
App_3103150	3103150	50	1234.0	83	652	1	substantive_content	Dead by Daylight - Castlevania Chapter
App_2193490	2193490	50	1300.0	88	1960	1	strong_fit	First Cut: Samurai Duel
App_1970980	1970980	50	1325.0	88	1884	1	strong_fit	Warlord: Britannia
App_1624540	1624540	50	1975.0	86	4116	1	strong_fit	Storyteller
App_2566340	2566340	50	2050.0	82	880	1	recent_fit	Gedonia 2
App_1069160	1069160	50	2050.0	93	2909	1	strong_fit	SKALD: Against the Black Priory
App_1948980	1948980	50	2400.0	93	1986	1	strong_fit	Hero's Adventure: Road to Passion
App_1536090	1536090	50	2600.0	89	1944	1	strong_fit	Echoes of the Plum Grove
App_1155650	1155650	50	2600.0	93	893	1	recent_fit	Shady Knight
App_1489630	1489630	50	3800.0	82	2614	1	strong_fit	Carrier Command 2
App_2535830	2535830	45	1265.0	96	1766	1	strong_fit	Squirrel Stapler
App_2413950	2413950	40	1800.0	84	1060	1	recent_fit	Final Sentence
App_1115050	1115050	40	1860.0	97	2000	1	strong_fit	Will You Snail?
App_1874170	1874170	40	2340.0	94	2922	1	strong_fit	Shredders
App_2019810	2019810	40	2460.0	91	1725	1	strong_fit	Boxes: Lost Fragments
App_1307550	1307550	40	3840.0	79	7514	1	strong_fit	Craftopia
App_1299460	1299460	40	4020.0	92	2332	1	strong_fit	Wanderstop
App_998400	998400	35	3380.0	91	1825	1	strong_fit	Trans-Siberian Railway Simulator
App_3339880	3339880	34	2706.0	96	2243	1	recent_fit	OFF
App_2854740	2854740	33	1541.0	91	1921	1	recent_fit	Nunholy
App_434570	434570	30	210.0	96	13308	1	very_high_rating	Blood and Bacon
App_2617700	2617700	30	2030.0	88	789	1	recent_fit	Tinkerlands
App_1483370	1483370	30	3640.0	90	755	1	recent_fit	The Use of Life
App_3734680	3734680	27	2117.0	97	1987	1	recent_fit	我只是想让她们都幸福
App_3636770	3636770	25	1897.0	98	1178	1	recent_fit	Servant of the Lake
App_1796790	1796790	25	3900.0	89	1949	1	recent_fit	Chef RPG
App_320300	320300	91	297.0	89	3962	0	exceptional_discount	Car Mechanic Simulator 2015
App_407130	407130	90	265.0	88	3458	0	exceptional_discount	Tank Mechanic Simulator
App_496300	496300	90	410.0	84	4130	0	exceptional_discount	Kingdom: New Lands
App_677120	677120	80	820.0	88	4695	0	exceptional_discount	Heroes of Hammerwatch
App_633460	633460	80	1040.0	86	3627	0	exceptional_discount	Tannenberg
App_230190	230190	80	1520.0	86	4072	0	exceptional_discount	War for the Overworld
App_885970	885970	80	1939.0	78	8186	0	exceptional_discount	Total War: ROME REMASTERED
App_285330	285330	75	462.0	90	3722	0	exceptional_discount	RollerCoaster Tycoon® 2: Triple Thrill Pack
App_597180	597180	75	1975.0	84	3911	0	exceptional_discount	Old World
App_2060280	2060280	75	3000.0	88	683	0	substantive_content	Lost Judgment - The Kaito Files Story Expansion
App_364360	364360	75	3650.0	82	18169	0	mainstream_quality	Total War: WARHAMMER
App_494840	494840	72	2128.0	84	11667	0	mainstream_quality	UBOAT
App_779340	779340	70	4349.0	84	17382	0	mainstream_quality	Total War: THREE KINGDOMS
App_492720	492720	70	4425.0	87	9927	0	mainstream_quality	Tropico 6
App_1049100	1049100	60	960.0	95	4057	0	very_high_rating	泡沫冬景
App_1135230	1135230	60	2080.0	95	3841	0	very_high_rating	Ember Knights
App_285900	285900	60	2200.0	85	25822	0	mainstream_quality	Gang Beasts
App_1497440	1497440	60	2380.0	93	3850	0	very_high_rating	COCOON
